filename,scatterness
omniauth_identity_linker_base.rb,3.64974
request_authenticator.rb,3.17015
result.rb,2.88924
too_many_ips.rb,2.83321
unique_ips_limiter.rb,3.26257
user_access_denied_reason.rb,3.49651
user_auth_finders.rb,4.31885
authentication.rb,2.77259
access.rb,4.40092
adapter.rb,4.69736
authentication.rb,3.85657
auth_hash.rb,3.8712
config.rb,5.43708
dn.rb,5.71373
ldap_connection_error.rb,1.94591
person.rb,4.80402
user.rb,3.92906
authentication.rb,3.02803
auth_hash.rb,4.52179
identity_linker.rb,1.38629
provider.rb,3.95979
session.rb,3.04452
user.rb,5.4691
auth_hash.rb,3.07785
config.rb,2.98487
identity_linker.rb,1.38629
user.rb,3.83816
.gitkeep,0.0
.rubocop.yml,3.95124
add_merge_request_diff_commits_count.rb,3.17805
archive_legacy_traces.rb,2.83321
cleanup_concurrent_rename.rb,2.63906
cleanup_concurrent_schema_change.rb,3.95124
cleanup_concurrent_type_change.rb,2.02533
copy_column.rb,3.64595
create_fork_network_memberships_range.rb,4.03492
create_gpg_key_subkeys_from_gpg_keys.rb,0.0
delete_conflicting_redirect_routes_range.rb,0.0
delete_diff_files.rb,3.93398
deserialize_merge_request_diffs_and_commits.rb,4.58404
fill_file_store_job_artifact.rb,2.89037
fill_file_store_lfs_object.rb,2.89037
fill_store_upload.rb,0.0
fix_cross_project_label_links.rb,4.91194
migrate_build_stage.rb,3.54451
migrate_build_stage_id_reference.rb,2.50014
migrate_events_to_push_event_payloads.rb,5.12543
migrate_stage_index.rb,3.55519
migrate_stage_status.rb,4.30888
migrate_system_uploads_to_new_folder.rb,2.9915
move_personal_snippet_files.rb,4.356
normalize_ldap_extern_uids_range.rb,5.58411
populate_fork_networks_range.rb,4.47419
populate_import_state.rb,3.66356
populate_merge_requests_latest_merge_request_diff_id.rb,3.37048
populate_merge_request_metrics_with_events_data.rb,4.85981
populate_untracked_uploads.rb,3.15146
populate_untracked_uploads_dependencies.rb,4.92397
prepare_untracked_uploads.rb,0.0
remove_restricted_todos.rb,4.65396
rollback_import_state_data.rb,3.68888
schedule_diff_files_deletion.rb,3.78419
set_confidential_note_events_on_services.rb,3.2581
set_confidential_note_events_on_webhooks.rb,3.2581
base.rb,3.04452
metadata.rb,3.55025
template.rb,3.89182
metadata.rb,2.8571
report.rb,3.65641
template.rb,3.85015
metadata.rb,0.0
status.rb,0.0
template.rb,0.0
importer.rb,4.63679
repository.rb,3.76237
importer.rb,5.01392
project_creator.rb,3.35731
importer.rb,5.32031
project_creator.rb,3.39691
request_cache.rb,0.0
project_pipeline_status.rb,0.0
change_access.rb,4.86159
commit_check.rb,4.0427
force_push.rb,2.83321
lfs_integrity.rb,2.99707
matching_merge_request.rb,2.89037
post_push_message.rb,0.0
project_created.rb,0.0
project_moved.rb,2.5993
ansi2html.rb,5.76566
charts.rb,4.71559
config.rb,3.92309
cron_parser.rb,3.5251
mask_secret.rb,2.48491
model.rb,2.56495
parsers.rb,2.19722
trace.rb,4.83542
yaml_processor.rb,4.91559
image.rb,3.47689
policy.rb,2.3979
step.rb,3.49166
gzip_file_adapter.rb,3.82864
metadata.rb,4.30904
path.rb,3.93183
entry.rb,0.0
base.rb,2.56495
factory.rb,3.29584
registry.rb,3.17805
kubernetes.rb,2.94444
refs.rb,3.6011
specification.rb,3.09104
variables.rb,3.00477
loader.rb,0.0
artifacts.rb,0.0
attributable.rb,0.0
boolean.rb,0.0
cache.rb,0.0
commands.rb,0.0
configurable.rb,0.0
coverage.rb,0.0
environment.rb,0.0
factory.rb,0.0
global.rb,0.0
hidden.rb,0.0
image.rb,0.0
job.rb,0.0
jobs.rb,0.0
key.rb,0.0
legacy_validation_helpers.rb,0.0
node.rb,0.0
paths.rb,0.0
policy.rb,0.0
reports.rb,3.46574
script.rb,0.0
service.rb,3.4545
services.rb,0.0
simplifiable.rb,3.36216
stage.rb,0.0
stages.rb,0.0
undefined.rb,0.0
unspecified.rb,0.0
validatable.rb,0.0
validator.rb,0.0
validators.rb,0.0
variables.rb,0.0
junit.rb,0.0
duration.rb,4.96284
expression.rb,2.30259
preloader.rb,3.58455
base.rb,3.10797
build.rb,2.9915
command.rb,4.04305
create.rb,3.07785
helpers.rb,1.60944
populate.rb,3.35082
sequence.rb,3.32847
skip.rb,3.42358
abilities.rb,3.98898
config.rb,3.29584
repository.rb,3.09104
lexer.rb,3.59374
parser.rb,3.12978
statement.rb,3.5111
token.rb,2.84924
base.rb,3.04452
equals.rb,3.16342
matches.rb,3.3673
null.rb,2.88617
operator.rb,2.70805
pattern.rb,3.08462
string.rb,3.12029
value.rb,2.70805
variable.rb,3.16342
base.rb,2.78047
build.rb,3.3764
stage.rb,3.44308
test_case.rb,3.46574
test_reports.rb,3.66356
test_reports_comparer.rb,3.63759
test_suite.rb,3.98898
test_suite_comparer.rb,4.04305
canceled.rb,0.0
core.rb,0.0
created.rb,0.0
extended.rb,0.0
factory.rb,3.52116
failed.rb,0.0
manual.rb,2.8944
pending.rb,0.0
running.rb,0.0
skipped.rb,0.0
success.rb,0.0
success_warning.rb,3.19315
action.rb,3.00477
cancelable.rb,3.11888
canceled.rb,3.04452
common.rb,2.48437
created.rb,3.09104
erased.rb,0.0
factory.rb,2.53454
failed.rb,3.62182
failed_allowed.rb,3.23848
manual.rb,2.99573
pending.rb,3.09104
play.rb,3.3177
retried.rb,2.83321
retryable.rb,3.2221
skipped.rb,3.04452
stop.rb,3.24095
common.rb,3.04482
factory.rb,2.56495
common.rb,3.04452
factory.rb,2.56495
blocked.rb,2.87148
common.rb,0.0
factory.rb,2.30259
common.rb,3.09104
factory.rb,2.14584
chunked_io.rb,5.23011
section_parser.rb,4.57471
stream.rb,4.71689
collection.rb,3.45029
item.rb,3.59657
project_uploads.rb,4.82831
project_upload_file_finder.rb,4.18965
remote_uploads.rb,4.38203
file.rb,4.73561
file_collection.rb,4.02623
check_collection.rb,3.85015
check_info.rb,4.18965
class_methods.rb,3.8712
base_event_fetcher.rb,0.0
base_query.rb,3.43399
base_stage.rb,3.68103
code_event_fetcher.rb,0.0
code_stage.rb,2.90098
event_fetcher.rb,0.0
issue_event_fetcher.rb,0.0
issue_stage.rb,2.90422
metrics_tables.rb,3.57832
permissions.rb,3.55692
plan_event_fetcher.rb,0.0
plan_stage.rb,2.96787
production_event_fetcher.rb,0.0
production_helper.rb,2.14584
production_stage.rb,3.03931
review_event_fetcher.rb,0.0
review_stage.rb,2.94878
stage.rb,2.19722
stage_summary.rb,0.0
staging_event_fetcher.rb,0.0
staging_stage.rb,2.96787
test_event_fetcher.rb,1.79176
test_stage.rb,3.19382
updater.rb,3.4012
usage_data.rb,3.93953
base.rb,2.99573
commit.rb,3.32249
deploy.rb,2.33837
issue.rb,2.71445
arel_methods.rb,2.89037
count.rb,4.29315
date_time.rb,3.16567
grant.rb,3.66452
median.rb,4.83773
migration_helpers.rb,6.4101
multi_threaded_migration.rb,3.95124
read_only_relation.rb,2.77259
sha_attribute.rb,3.85707
v1.rb,3.20368
migration_classes.rb,4.31746
rename_base.rb,4.87366
rename_namespaces.rb,4.22564
rename_projects.rb,3.73006
build.rb,0.0
note.rb,0.0
pipeline.rb,0.0
push.rb,0.0
repository.rb,3.60451
wiki_page.rb,3.09104
base_linker.rb,3.82575
cartfile_linker.rb,2.30259
cocoapods.rb,2.30259
composer_json_linker.rb,2.89037
gemfile_linker.rb,2.97285
gemspec_linker.rb,2.89037
godeps_json_linker.rb,3.2581
json_linker.rb,3.4012
method_linker.rb,3.46574
package_json_linker.rb,3.78419
podfile_linker.rb,2.70805
podspec_json_linker.rb,3.46574
podspec_linker.rb,3.17805
requirements_txt_linker.rb,2.83321
diff_refs.rb,3.62272
file.rb,5.19668
highlight.rb,3.94074
image_point.rb,3.13549
inline_diff.rb,4.43332
inline_diff_markdown_marker.rb,2.83321
inline_diff_marker.rb,2.5993
line.rb,4.05141
line_mapper.rb,4.15888
parallel_diff.rb,3.42949
parser.rb,4.10305
position.rb,4.66077
position_tracer.rb,5.27438
base.rb,3.43686
commit.rb,2.63906
compare.rb,2.63906
merge_request_diff.rb,0.0
base_formatter.rb,4.11087
image_formatter.rb,3.7612
text_formatter.rb,3.89182
message.rb,3.55692
attachment_uploader.rb,3.55535
handler.rb,2.19794
html_parser.rb,3.33717
receiver.rb,4.1739
reply_parser.rb,3.86222
base_handler.rb,2.83899
create_issue_handler.rb,0.0
create_merge_request_handler.rb,4.10124
create_note_handler.rb,0.0
reply_processing.rb,3.94826
unsubscribe_handler.rb,3.43652
additional_headers_interceptor.rb,2.48491
delivery_metrics_observer.rb,3.43399
disable_email_interceptor.rb,2.56495
email_template_interceptor.rb,2.89037
repository_push.rb,4.35494
middleware.rb,3.86775
router.rb,3.79271
store.rb,3.44481
client.rb,4.01873
importer.rb,5.60212
project_creator.rb,3.15146
repository.rb,3.43399
reference_rewriter.rb,0.0
uploads_rewriter.rb,3.66903
attributes_at_ref_parser.rb,2.63906
attributes_parser.rb,0.0
blame.rb,3.90634
blob.rb,4.33604
blob_snippet.rb,3.44481
branch.rb,3.0254
commit.rb,5.57686
committer_with_hooks.rb,0.0
commit_stats.rb,3.03912
compare.rb,3.74505
diff.rb,5.10929
diff_collection.rb,4.62167
gitlab_projects.rb,5.14649
gitmodules_parser.rb,4.30888
hook.rb,4.28251
hooks_service.rb,3.44481
hook_env.rb,0.0
index.rb,4.70188
lfs_changes.rb,2.56495
lfs_pointer_file.rb,3.16248
merge_base.rb,3.78419
operation_service.rb,4.99326
path_helper.rb,2.65932
popen.rb,4.33315
pre_receive_error.rb,3.04452
raw_diff_change.rb,4.02838
ref.rb,3.76873
remote_mirror.rb,2.3979
remote_repository.rb,4.3703
repository.rb,6.45569
repository_mirroring.rb,1.38629
storage.rb,3.05252
tag.rb,4.19141
tree.rb,4.31197
user.rb,0.0
util.rb,2.8571
version.rb,2.3979
wiki.rb,4.73143
wiki_file.rb,2.92642
wiki_page.rb,3.65422
wiki_page_version.rb,2.94444
file.rb,4.38159
parser.rb,4.39445
resolution.rb,2.70805
resolver.rb,3.26257
checker.rb,4.52179
circuit_breaker.rb,3.72056
circuit_breaker_settings.rb,3.10474
failure_info.rb,3.66356
forked_storage_check.rb,3.93978
health.rb,4.27805
null_circuit_breaker.rb,3.63476
attributes_bag.rb,3.43399
blobs_stitcher.rb,3.85015
blob_service.rb,0.0
commit_service.rb,0.0
conflicts_service.rb,3.85905
conflict_files_stitcher.rb,3.85015
diff.rb,1.79176
diff_stitcher.rb,3.40404
health_check_service.rb,2.94444
namespace_service.rb,3.66356
notification_service.rb,0.0
operation_service.rb,5.37538
queue_enumerator.rb,3.3322
ref_service.rb,0.0
remote_service.rb,4.05635
repository_service.rb,5.52446
server_service.rb,2.77259
storage_service.rb,2.70805
storage_settings.rb,3.74792
util.rb,2.98777
wiki_file.rb,1.79176
wiki_page.rb,2.93298
wiki_service.rb,4.80384
bulk_importing.rb,3.19315
caching.rb,5.01728
client.rb,0.0
issuable_finder.rb,4.39445
label_finder.rb,3.61092
markdown_text.rb,3.4012
milestone_finder.rb,3.68888
page_counter.rb,3.43399
parallel_importer.rb,3.70192
parallel_scheduling.rb,5.0876
rate_limit_error.rb,2.19722
representation.rb,3.21888
sequential_importer.rb,3.84232
user_finder.rb,5.09987
diff_notes_importer.rb,3.43399
diff_note_importer.rb,4.14313
issues_importer.rb,3.55535
issue_and_label_links_importer.rb,3.21888
issue_importer.rb,4.34835
labels_importer.rb,4.00733
label_links_importer.rb,3.95124
lfs_objects_importer.rb,3.61092
lfs_object_importer.rb,3.17805
milestones_importer.rb,4.01564
notes_importer.rb,3.43399
note_importer.rb,3.98898
pull_requests_importer.rb,4.34381
pull_request_importer.rb,4.00061
releases_importer.rb,4.00733
repository_importer.rb,4.28562
diff_note.rb,4.46591
expose_attribute.rb,3.2581
issue.rb,4.38203
lfs_object.rb,3.46574
note.rb,4.2485
pull_request.rb,4.7362
to_hash.rb,3.43399
user.rb,3.52636
client.rb,4.22689
importer.rb,3.73868
project_creator.rb,3.06253
client.rb,3.76463
importer.rb,5.36774
project_creator.rb,3.04482
repository.rb,3.66448
commit.rb,4.24844
invalid_gpg_signature_updater.rb,2.70805
lograge_with_timestamp.rb,3.42949
queue_duration_logger.rb,3.2581
user_logger.rb,2.89037
authorize.rb,2.77598
connections.rb,2.48491
errors.rb,2.04319
expose_permissions.rb,2.70805
mount_mutation.rb,2.89037
present.rb,2.56495
variables.rb,3.61092
authorize_resource.rb,3.82864
instrumentation.rb,3.80666
keyset_connection.rb,4.29046
instrumentation.rb,3.12142
commits.rb,3.89182
migrator.rb,4.04305
rake_helper.rb,4.03878
base_abstract_check.rb,3.80666
db_check.rb,3.3673
gitaly_check.rb,3.80666
metric.rb,1.09861
prometheus_text_format.rb,0.0
result.rb,1.09861
simple_abstract_check.rb,3.67976
cache_check.rb,3.43399
queues_check.rb,3.43399
redis_check.rb,3.29584
shared_state_check.rb,3.43399
base_builder.rb,3.27277
issuable_builder.rb,3.79049
issue_builder.rb,3.58512
merge_request_builder.rb,3.96484
note_builder.rb,3.7612
wiki_page_builder.rb,2.70805
metadata_entry.rb,3.10689
po_linter.rb,5.18936
translation_entry.rb,4.21232
database_helpers.rb,3.21888
merge_request_creator.rb,3.68888
merge_request_helpers.rb,4.2485
after_export_strategy_builder.rb,3.17805
attributes_finder.rb,3.53745
attribute_cleaner.rb,3.30275
avatar_restorer.rb,3.3673
avatar_saver.rb,3.24913
command_line_util.rb,0.0
error.rb,1.60944
file_importer.rb,3.96567
group_project_object_builder.rb,0.0
hash_util.rb,3.21888
importer.rb,4.47066
import_export.yml,0.0
json_hash_builder.rb,4.60778
lfs_restorer.rb,3.7612
lfs_saver.rb,3.78049
members_mapper.rb,0.0
merge_request_parser.rb,3.64782
project_tree_restorer.rb,0.0
project_tree_saver.rb,0.0
reader.rb,0.0
relation_factory.rb,0.0
repo_restorer.rb,2.78779
repo_saver.rb,0.0
saver.rb,3.99411
shared.rb,0.0
statistics_restorer.rb,2.83321
uploads_manager.rb,4.13291
uploads_restorer.rb,3.21039
uploads_saver.rb,2.65259
version_checker.rb,0.0
version_saver.rb,3.01495
wiki_repo_saver.rb,0.0
wiki_restorer.rb,3.13549
base_after_export_strategy.rb,4.39555
download_notification_strategy.rb,2.83321
web_upload_strategy.rb,4.1881
config_map.rb,3.46105
helm.rb,0.0
namespace.rb,3.35499
pod.rb,2.48491
api.rb,3.51456
base_command.rb,3.52217
certificate.rb,4.29046
init_command.rb,3.11843
install_command.rb,3.61217
pod.rb,4.02941
base_formatter.rb,0.0
branch_formatter.rb,0.0
client.rb,4.99721
comment_formatter.rb,0.0
importer.rb,0.0
issuable_formatter.rb,0.0
issue_formatter.rb,0.0
label_formatter.rb,0.0
milestone_formatter.rb,0.0
project_creator.rb,0.0
pull_request_formatter.rb,0.0
release_formatter.rb,0.0
user_formatter.rb,0.0
wiki_formatter.rb,0.0
manifest.rb,4.27465
project_creator.rb,0.0
background_transaction.rb,0.0
delta.rb,3.46574
influx_db.rb,4.96275
instrumentation.rb,4.58409
methods.rb,0.0
method_call.rb,3.80908
metric.rb,3.52469
null_metric.rb,0.0
prometheus.rb,4.08137
rack_middleware.rb,3.43652
requests_rack_middleware.rb,3.68888
sidekiq_metrics_exporter.rb,3.58469
sidekiq_middleware.rb,2.91249
system.rb,3.97062
transaction.rb,0.0
web_transaction.rb,4.08157
metric_options.rb,0.0
base_sampler.rb,3.32847
influx_sampler.rb,3.7612
ruby_sampler.rb,3.76164
unicorn_sampler.rb,3.91202
action_view.rb,3.66009
active_record.rb,3.01617
rails_cache.rb,4.02208
basic_health_check.rb,0.0
go.rb,4.42853
multipart.rb,4.51748
rails_queue_duration.rb,0.0
read_only.rb,1.79176
release_env.rb,2.63906
static.rb,2.56495
controller.rb,4.38879
peek_query_tracker.rb,0.0
runner.rb,3.82864
total_time_flat_printer.rb,3.66356
without_nested_groups.rb,3.55535
with_nested_groups.rb,4.59949
additional_metrics_parser.rb,3.3944
metric.rb,2.45831
metric_group.rb,2.52321
parsing_error.rb,1.33218
additional_metrics_deployment_query.rb,2.66808
additional_metrics_environment_query.rb,2.58857
base_query.rb,3.21636
deployment_query.rb,3.26092
environment_query.rb,3.1065
matched_metric_query.rb,0.0
query_additional_metrics.rb,4.36427
active_support_subscriber.rb,2.35167
middleware.rb,4.00733
transaction.rb,4.26268
command_definition.rb,0.0
dsl.rb,0.0
extractor.rb,0.0
spend_time_and_date_separator.rb,3.98898
substitution_definition.rb,3.17805
cache.rb,3.28269
queues.rb,3.31949
shared_state.rb,3.33577
wrapper.rb,4.80939
middleware.rb,3.83951
profile.rb,3.7612
svg.rb,3.77552
whitelist.rb,4.65007
parsed_query.rb,3.13549
query.rb,4.00733
pagination.rb,3.20017
variables.rb,0.0
collection.rb,3.72207
file_sample.rb,3.21039
line_profiler.rb,4.1323
line_sample.rb,3.19844
location.rb,3.04482
middleware.rb,3.57832
query.rb,4.52795
transaction.rb,4.56807
json_formatter.rb,3.04452
structured_logger.rb,4.56435
arguments_logger.rb,2.30259
request_store_middleware.rb,2.56495
shutdown.rb,4.89035
client_middleware.rb,2.25386
server_middleware.rb,2.56495
manager.rb,2.48491
base_command.rb,0.0
command.rb,0.0
deploy.rb,0.0
help.rb,0.0
issue_command.rb,0.0
issue_move.rb,3.80666
issue_new.rb,0.0
issue_search.rb,0.0
issue_show.rb,0.0
result.rb,0.0
access.rb,0.0
base.rb,0.0
deploy.rb,0.0
help.rb,0.0
issue_base.rb,0.0
issue_move.rb,3.97029
issue_new.rb,0.0
issue_search.rb,0.0
issue_show.rb,0.0
cte.rb,3.91202
glob.rb,3.09104
pattern.rb,3.60862
recursive_cte.rb,4.12713
union.rb,3.37098
cli.rb,4.22363
gitlab_caller.rb,3.66356
option_parser.rb,3.66356
response.rb,4.34381
base_template.rb,4.07144
dockerfile_template.rb,3.4012
gitignore_template.rb,0.0
gitlab_ci_yml_template.rb,0.0
issue_template.rb,2.94444
merge_request_template.rb,2.94444
base_template_finder.rb,3.55535
global_template_finder.rb,3.63759
repo_template_finder.rb,3.97882
request_blocker_middleware.rb,4.05871
request_inspector_middleware.rb,4.02838
merge_hash.rb,4.76217
override.rb,4.68122
strong_memoize.rb,3.54451
batch_verifier.rb,4.32517
job_artifacts.rb,3.39691
lfs_objects.rb,3.39691
rake_task.rb,3.97029
uploads.rb,3.39691
base.rb,3.12567
delegated.rb,2.8944
factory.rb,3.06253
simple.rb,2.83321
dev_server_middleware.rb,0.0
manifest.rb,2.19722
auth.rb,0.0
client.rb,4.01063
inline_javascript.rb,2.51001
rsa_token.rb,0.0
token.rb,0.0
client.rb,3.6392
command.rb,1.79176
error.rb,1.09861
session.rb,0.0
team.rb,2.80968
activity.rb,2.94444
notifier.rb,3.45557
direct_upload.rb,5.11199
bitbucket.rb,0.0
jwt.rb,4.06044
custom_controller_helpers.rb,4.62929
gitaly.rb,3.44119
host.rb,2.19722
html_gitlab.rb,2.71445
common_mark.rb,2.99573
config.rb,2.75167
example.rb,3.82864
flaky_example.rb,3.4545
flaky_examples_collection.rb,3.37048
listener.rb,3.60451
report.rb,3.98898
deploy.sh,3.71424
gitlab,5.53405
gitlab.default.example,4.21843
gitlab,2.73634
gitlab,4.04913
gitlab-pages,3.07623
gitlab-pages-ssl,4.29926
gitlab-ssl,4.47355
registry-ssl,3.91798
base_check.rb,4.54866
helpers.rb,4.19392
simple_executor.rb,4.29351
active_users_check.rb,2.83321
database_config_exists_check.rb,3.09104
gitlab_config_exists_check.rb,3.17805
gitlab_config_up_to_date_check.rb,0.0
git_config_check.rb,3.3081
git_user_default_ssh_config_check.rb,4.18908
git_version_check.rb,3.3673
init_script_exists_check.rb,3.29584
init_script_up_to_date_check.rb,3.4986
log_writable_check.rb,3.3322
migrations_are_up_check.rb,2.99573
orphaned_group_members_check.rb,2.99573
projects_have_namespace_check.rb,3.61092
redis_version_check.rb,3.21888
ruby_version_check.rb,3.29584
tmp_writable_check.rb,3.3322
uploads_directory_exists_check.rb,3.04452
uploads_path_permission_check.rb,3.58352
uploads_path_tmp_permission_check.rb,3.68888
foreman_configured_check.rb,3.13549
imap_authentication_check.rb,3.72829
initd_configured_check.rb,3.46574
mail_room_running_check.rb,3.7612
namespace_check.rb,3.62927
repository_check.rb,3.88432
brakeman.rake,2.14584
cache.rake,3.16044
config_lint.rake,3.21888
dev.rake,2.43079
downtime_check.rake,2.30259
ee_compat_check.rake,1.38629
eslint.rake,1.73287
flay.rake,2.19722
gemojione.rake,4.8008
gettext.rake,4.18812
grape.rake,2.27187
haml-lint.rake,1.33218
import.rake,4.37392
karma.rake,2.64916
lint.rake,3.9657
plugins.rake,1.60944
rubocop.rake,1.33218
scss-lint.rake,2.30259
services.rake,4.41522
setup.rake,1.38629
sidekiq.rake,2.62505
spec.rake,3.80475
test.rake,1.79176
tokens.rake,3.3177
yarn.rake,3.68888
cleanup.rake,2.07944
assets.rake,3.71139
backup.rake,4.97481
bulk_add_permission.rake,3.78456
check.rake,0.0
cleanup.rake,4.5886
db.rake,4.0887
dev.rake,2.81436
exclusive_lease.rake,2.19722
git.rake,2.56495
gitaly.rake,3.22359
helpers.rake,1.03972
import.rake,2.79851
import_export.rake,3.21039
info.rake,3.88902
ldap.rake,3.68888
list_repos.rake,2.67012
pages.rake,2.19722
setup.rake,2.97683
shell.rake,4.15035
site_statistics.rake,3.13549
storage.rake,4.04074
tcp_check.rake,2.99573
test.rake,2.54004
traces.rake,3.48583
track_deployment.rake,2.19722
two_factor.rake,3.52138
update_templates.rake,3.90495
web_hook.rake,4.17439
workhorse.rake,3.05252
check.rake,2.07944
migrate.rake,0.0
check.rake,2.07944
migrate.rake,0.0
check.rake,2.07944
migrate.rake,3.48559
add_limits_mysql.rake,2.08377
composite_primary_keys.rake,2.70805
migrate_iids.rake,3.79591
setup_postgresql.rake,3.24395
gitlab.pot,7.95708
unfound_translations.rb,2.77259
gitlab.po,8.29531
gitlab.po.time_stamp,0.0
gitlab.po,8.67637
gitlab.po,8.29805
gitlab.po.time_stamp,0.0
gitlab.po,6.50765
gitlab.po.time_stamp,0.0
gitlab.po,8.30815
gitlab.po.time_stamp,0.0
gitlab.po,8.28396
gitlab.po.time_stamp,0.0
gitlab.po,8.46497
gitlab.po,8.33329
gitlab.po.time_stamp,0.0
gitlab.po,8.66048
gitlab.po,8.45646
gitlab.po,8.30201
gitlab.po.time_stamp,0.0
gitlab.po,8.35748
gitlab.po.time_stamp,0.0
gitlab.po,8.51128
gitlab.po.time_stamp,0.0
gitlab.po,8.32051
gitlab.po,8.38578
gitlab.po,8.31404
gitlab.po.time_stamp,0.0
gitlab.po,8.32323
gitlab.po.time_stamp,0.0
gitlab.po,8.46441
gitlab.po,8.30876
gitlab.po.time_stamp,0.0
gitlab.po,0.0
gitlab.po.time_stamp,0.0
gitlab.po,8.28245
gitlab.po.time_stamp,0.0
gitlab.po,8.31959
gitlab.po.time_stamp,0.0
.gitkeep,0.0
save_to_file.clj,0.0
save_to_file.rb,0.0
404.html,4.21689
422.html,4.21689
500.html,4.18778
502.html,4.20831
503.html,4.20831
deploy.html,3.98543
robots.txt,4.14947
.gitignore,0.69315
.rspec,1.09861
Dockerfile,3.21572
Gemfile,2.19722
Gemfile.lock,4.13191
qa.rb,4.94953
README.md,4.17318
qa,1.94591
test,1.09861
strategy.rb,2.70805
base.rb,3.65229
dependency.rb,3.59247
product.rb,3.15271
project_push.rb,3.5065
push.rb,3.78412
wiki_push.rb,3.46574
branch.rb,4.04895
deploy_key.rb,3.36216
file.rb,3.52636
fork.rb,3.12828
group.rb,3.23848
issue.rb,3.4012
kubernetes_cluster.rb,3.8807
merge_request.rb,3.75306
merge_request_from_fork.rb,3.17805
personal_access_token.rb,3.29584
project.rb,3.5257
project_imported_from_github.rb,3.61092
project_milestone.rb,3.58352
runner.rb,3.49416
sandbox.rb,3.1594
secret_variable.rb,2.68595
user.rb,3.77362
wiki.rb,3.21888
hashed_storage.rb,3.06253
config.ru,0.0
Gemfile,1.09861
Gemfile.lock,2.70805
Rakefile,1.94591
location.rb,3.15146
repository.rb,4.20715
base.rb,3.92119
element.rb,2.92952
README.md,4.74721
validator.rb,3.81795
view.rb,3.40525
main.rb,3.04452
repository_storage.rb,2.75167
dropzone.rb,3.29983
select2.rb,2.3979
groups.rb,0.0
projects.rb,2.80968
form.rb,3.68888
show.rb,3.4012
commit_message.rb,2.94444
new.rb,3.0352
show.rb,3.61376
sidebar.rb,0.0
banner.rb,2.83321
login.rb,4.30351
oauth.rb,2.65259
sign_up.rb,3.29584
login.rb,2.88486
main.rb,2.35126
admin.rb,0.0
main.rb,0.0
profile.rb,3.29584
side.rb,4.09134
new.rb,3.58755
show.rb,4.06138
personal_access_tokens.rb,3.49651
activity.rb,0.0
new.rb,3.45877
show.rb,3.88992
new.rb,2.83321
github.rb,4.18965
index.rb,2.83321
new.rb,3.49651
show.rb,3.58491
show.rb,3.20017
index.rb,2.83321
new.rb,3.29584
add.rb,2.94444
add_existing.rb,3.66356
index.rb,2.94444
show.rb,3.65422
index.rb,2.55209
show.rb,3.467
advanced.rb,3.49651
ci_cd.rb,3.32131
common.rb,2.79851
deploy_keys.rb,0.0
main.rb,3.04452
merge_request.rb,3.1418
protected_branches.rb,4.0479
repository.rb,3.04248
runners.rb,2.86706
secret_variables.rb,3.43698
edit.rb,3.29584
new.rb,3.80666
show.rb,2.94444
common.rb,2.97851
clone_panel.rb,3.91202
address.rb,2.99573
browser.rb,0.0
env.rb,4.13759
namespace.rb,2.81138
release.rb,2.81336
scenario.rb,3.07773
user.rb,3.12095
client.rb,3.66356
request.rb,3.7612
base.rb,3.32249
ecdsa.rb,2.36938
ed25519.rb,2.36938
rsa.rb,1.05492
actable.rb,3.13549
bootable.rb,3.66448
template.rb,3.34865
instance.rb,3.58352
all.rb,2.70805
smoke.rb,2.83321
github.rb,2.89037
kubernetes.rb,2.3979
ldap.rb,2.3979
mattermost.rb,2.88758
selectors.rb,3.75793
kubernetes_cluster.rb,4.05574
omnibus.rb,2.99573
runner.rb,3.28976
shellout.rb,3.03912
runner.rb,3.0063
basics_spec.rb,4.11087
users_spec.rb,3.65422
basic_spec.rb,2.70805
ldap_spec.rb,2.65259
group_create_spec.rb,2.75167
login_spec.rb,2.50703
create_spec.rb,3.81335
rebase_spec.rb,3.66356
squash_spec.rb,3.85657
activity_spec.rb,0.0
add_deploy_key_spec.rb,2.68595
add_secret_variable_spec.rb,2.71596
auto_devops_spec.rb,3.8864
create_issue_spec.rb,2.89037
create_spec.rb,2.83899
deploy_key_clone_spec.rb,0.0
file_spec.rb,3.98898
fork_project_spec.rb,2.87148
import_from_github_spec.rb,4.66344
pipelines_spec.rb,4.26981
wikis_spec.rb,3.80666
clone_spec.rb,3.89313
protected_branches_spec.rb,3.73007
push_spec.rb,2.45831
spec_helper.rb,2.8571
base_spec.rb,4.6793
dependency_spec.rb,4.2189
product_spec.rb,3.35247
location_spec.rb,0.0
repository_spec.rb,3.68888
base_spec.rb,3.99298
element_spec.rb,3.46973
validator_spec.rb,4.31749
view_spec.rb,3.8994
api_request_spec.rb,0.0
env_spec.rb,4.57129
release_spec.rb,3.67796
scenario_spec.rb,3.29584
client_spec.rb,0.0
request_spec.rb,3.78419
ecdsa_spec.rb,2.81336
ed25519_spec.rb,2.19722
rsa_spec.rb,0.0
actable_spec.rb,3.85015
bootable_spec.rb,3.17805
all_spec.rb,0.0
smoke_spec.rb,0.0
selectors_spec.rb,3.68888
stub_env.rb,3.61956
migration_helpers.rb,2.67012
rubocop.rb,2.93616
spec_helpers.rb,2.95467
avoid_break_from_strong_memoize.rb,3.8712
avoid_return_from_blocks.rb,4.34381
destroy_all.rb,3.09104
