filename,scatterness
pkg.version,1.09861
dummy.server,2.48491
simple,3.17805
yum-check-update-broken-notices.txt,5.23111
yum-check-update-multiline.txt,5.3033
yum-check-update-obsoletes.txt,5.273
yum-check-update-plugin-output.txt,3.58352
yum-check-update-security.txt,5.21494
yum-check-update-simple.txt,2.45831
zypper-list-updates-empty.out,1.09861
zypper-list-updates-SLES11sp1.out,5.9108
simple.txt,1.94591
ps_ef.mixed_encoding,1.09861
rc_update_show,3.4012
rcctl_getall,0.0
rcservice_list,2.07944
rcstatus,3.72896
svcs.out,1.38629
list_unit_files_services,1.94591
aix_passwd_file.out,3.46574
tagmail_email.conf,0.69315
tagmail_failers.conf,1.09861
tagmail_passers.conf,3.4012
old-style-cert-exts.pem,3.49651
old-style-cert-request.pem,3.3322
authorized_keys,1.79176
aixtab_output,3.78419
suntab_output,2.19722
x509.pem,3.46574
basic.pp,2.77259
should_yield_to_the_block.yml,0.0
should_yield_to_the_block.yml,0.0
should_yield_to_the_block.yml,0.0
should_fetch_if_not_on_the_local_disk.yml,0.0
should_not_update_if_content_on_disk_is_up-to-date.yml,0.0
should_update_if_content_differs_on_disk.yml,0.0
should_fetch_if_mtime_is_older_on_disk.yml,0.0
should_fetch_if_not_on_the_local_disk.yml,0.0
should_fetch_if_no_header_specified.yml,0.0
should_not_update_if_mtime_is_newer_on_disk.yml,0.0
report2.6.x.yaml,5.24702
test.local.yaml,2.77259
configurer_spec.rb,0.0
data_binding_spec.rb,0.0
defaults_spec.rb,0.0
directory_environments_spec.rb,3.79087
node_spec.rb,0.0
reports_spec.rb,0.0
type_spec.rb,0.0
util_spec.rb,4.72358
logging_spec.rb,4.97826
apply_spec.rb,0.0
doc_spec.rb,2.04319
lookup_spec.rb,4.94889
default_manifest_spec.rb,4.92441
settings_interpolation_spec.rb,4.36188
settings_spec.rb,4.50546
setting_hooks_spec.rb,3.29584
config_spec.rb,4.3711
documentation_spec.rb,3.78148
plugin_spec.rb,3.89776
file_spec.rb,3.53598
content_spec.rb,0.0
fileset_spec.rb,0.0
metadata_spec.rb,0.0
terminus_helper_spec.rb,0.0
uniquefile_spec.rb,3.2581
direct_file_server_spec.rb,0.0
compiler_spec.rb,0.0
facter_spec.rb,4.46654
file_server_spec.rb,0.0
file_server_spec.rb,0.0
mini_spec.rb,3.3322
authconfig_spec.rb,0.0
formats_spec.rb,0.0
indirected_routes_spec.rb,3.90951
environment_spec.rb,0.0
facts_spec.rb,0.0
catalog_spec.rb,0.0
class_spec.rb,3.22389
collection_spec.rb,0.0
compiler_spec.rb,0.0
conditionals_spec.rb,4.36945
dynamic_scoping_spec.rb,4.08815
environment_spec.rb,3.82065
node_spec.rb,4.8499
parameter_defaults_spec.rb,5.84955
pcore_resource_spec.rb,5.26129
resource_expressions_spec.rb,5.01388
scope_spec.rb,6.13364
script_compiler_spec.rb,4.52184
undef_param_spec.rb,4.26203
init_spec.rb,0.0
systemd_spec.rb,2.947
windows_spec.rb,3.79591
providers_spec.rb,0.0
catalog_spec.rb,0.0
type_collection_spec.rb,0.0
certificate_request_spec.rb,0.0
host_spec.rb,0.0
key_spec.rb,4.64439
test_helper_spec.rb,3.46574
report_spec.rb,0.0
exec_spec.rb,4.34381
file_spec.rb,0.0
package_spec.rb,0.0
tidy_spec.rb,0.0
autoload_spec.rb,0.0
execution_spec.rb,3.49656
settings_spec.rb,0.0
parser_spec.rb,0.0
adsi_spec.rb,5.08547
principal_spec.rb,5.02918
process_spec.rb,4.32241
registry_spec.rb,0.0
security_spec.rb,6.32516
user_spec.rb,4.61196
containment_matchers.rb,3.95124
include.rb,3.29584
include_in_order.rb,2.79851
include_in_order_spec.rb,3.4012
include_spec.rb,3.46574
json.rb,4.3388
match_tokens2.rb,4.30407
relationship_graph_matchers.rb,3.8712
resource.rb,4.01599
certificate_factory.rb,0.0
indirector_proxy.rb,3.52636
indirector_testing.rb,3.10407
test_ca.rb,4.69135
basetest.rb,3.85028
huzzah.rb,0.0
version_matching.rb,2.25386
huzzah.rb,1.94591
obsolete.rb,1.79176
json.rb,1.79176
memory.rb,1.94591
msgpack.rb,1.79176
character_encoding.rb,2.48491
compiler.rb,4.28201
files.rb,4.05291
fixtures.rb,3.3322
handler.rb,3.97029
language.rb,3.89689
matchers.rb,4.58833
modules.rb,3.59884
network.rb,4.51329
pops.rb,3.27169
scope.rb,2.63906
settings.rb,3.33577
ssl.rb,5.24088
unindent.rb,1.60944
validators.rb,3.61092
verbose.rb,2.19722
shared_functions.rb,3.85206
stub_source.rb,4.88207
all_parsedfile_providers.rb,3.04452
an_indirector_face.rb,1.79176
documentation_on_faces.rb,5.052
file_server_terminus.rb,0.0
file_serving.rb,0.0
file_serving_model.rb,3.3177
hiera_indirections.rb,4.46909
iterative_functions.rb,0.0
memory_terminus.rb,3.05252
path_parameters.rb,4.79855
store_configs_terminus.rb,3.04452
things_that_declare_options.rb,5.36528
checksum.rb,3.54501
digests.rb,0.0
types_setup.rb,4.66548
rhel_package_provider.rb,5.75421
agent_spec.rb,0.0
application_spec.rb,0.0
capability_spec.rb,5.72382
certificate_factory_spec.rb,0.0
configurer_spec.rb,0.0
confiner_spec.rb,0.0
confine_collection_spec.rb,0.0
confine_spec.rb,0.0
context_spec.rb,4.41933
daemon_spec.rb,0.0
datatypes_spec.rb,5.56252
data_binding_spec.rb,2.3979
defaults_spec.rb,4.9564
environments_spec.rb,6.01693
etc_spec.rb,5.71057
face_spec.rb,0.0
file_system_spec.rb,0.0
forge_spec.rb,5.3686
functions4_spec.rb,6.41211
hiera_puppet_spec.rb,4.51402
indirector_spec.rb,0.0
info_service_spec.rb,5.40124
interface_spec.rb,0.0
man_spec.rb,3.46574
module_spec.rb,0.0
module_tool_spec.rb,5.37189
node_spec.rb,0.0
parameter_spec.rb,0.0
property_spec.rb,0.0
provider_spec.rb,0.0
puppet_pal_2pec.rb,6.21659
puppet_pal_catalog_spec.rb,6.63796
puppet_pal_spec.rb,1.03972
puppet_spec.rb,0.0
relationship_spec.rb,0.0
reports_spec.rb,0.0
resource_spec.rb,0.0
settings_spec.rb,0.0
status_spec.rb,0.0
task_spec.rb,5.14116
transaction_spec.rb,0.0
type_spec.rb,0.0
util_spec.rb,6.1576
version_spec.rb,3.90634
disabler_spec.rb,3.84877
locker_spec.rb,0.0
agent_spec.rb,0.0
apply_spec.rb,0.0
config_spec.rb,2.24504
describe_spec.rb,0.0
device_spec.rb,5.83538
doc_spec.rb,0.0
face_base_spec.rb,0.0
facts_spec.rb,2.51266
filebucket_spec.rb,0.0
indirection_base_spec.rb,3.41618
lookup_spec.rb,5.83936
resource_spec.rb,0.0
ssl_spec.rb,5.40308
downloader_spec.rb,0.0
fact_handler_spec.rb,0.0
plugin_handler_spec.rb,0.0
exists_spec.rb,0.0
false_spec.rb,0.0
feature_spec.rb,0.0
true_spec.rb,0.0
variable_spec.rb,0.0
trusted_information_spec.rb,0.0
function_data_provider_spec.rb,4.50788
hiera_data_provider_spec.rb,5.56307
pson_spec.rb,0.0
catalog_spec.rb,1.94591
config_spec.rb,0.0
epp_face_spec.rb,5.61411
facts_spec.rb,0.0
generate_spec.rb,5.43808
help_spec.rb,0.0
key_spec.rb,2.30259
man_spec.rb,3.04482
module_spec.rb,1.09861
node_spec.rb,0.0
parser_spec.rb,5.11193
plugin_spec.rb,4.27465
status_spec.rb,2.30259
install_spec.rb,2.8944
list_spec.rb,5.1867
search_spec.rb,4.94449
uninstall_spec.rb,3.29245
upgrade_spec.rb,3.2581
dipper_spec.rb,0.0
file_spec.rb,0.0
base_spec.rb,0.0
configuration_spec.rb,0.0
content_spec.rb,0.0
fileset_spec.rb,0.0
http_metadata_spec.rb,4.06138
metadata_spec.rb,0.0
mount_spec.rb,0.0
terminus_helper_spec.rb,0.0
terminus_selector_spec.rb,0.0
parser_spec.rb,0.0
file_spec.rb,0.0
locales_spec.rb,4.29046
modules_spec.rb,0.0
pluginfacts_spec.rb,4.29046
plugins_spec.rb,0.0
tasks_spec.rb,4.27667
path_pattern_spec.rb,4.76652
uniquefile_spec.rb,0.0
errors_spec.rb,4.3168
forge_spec.rb,4.7185
module_release_spec.rb,5.51792
repository_spec.rb,5.02827
abs_spec.rb,4.09006
all_spec.rb,4.57471
annotate_spec.rb,5.16479
any_spec.rb,4.69135
assert_type_spec.rb,4.38352
binary_file_spec.rb,3.82864
break_spec.rb,4.69535
call_spec.rb,4.71646
camelcase_spec.rb,3.52636
capitalize_spec.rb,3.52636
ceiling_spec.rb,4.17439
chomp_spec.rb,3.82864
chop_spec.rb,3.63759
compare_spec.rb,4.99043
contain_spec.rb,0.0
convert_to_spec.rb,3.16342
defined_spec.rb,5.32874
dig_spec.rb,3.77362
downcase_spec.rb,3.36327
each_spec.rb,0.0
empty_spec.rb,4.14576
epp_spec.rb,0.0
filter_spec.rb,0.0
find_file_spec.rb,4.23411
flatten_spec.rb,3.43399
floor_spec.rb,4.00377
getvar_spec.rb,4.69549
get_spec.rb,4.64312
hiera_spec.rb,5.76259
include_spec.rb,5.13758
inline_epp_spec.rb,0.0
join_spec.rb,3.49651
keys_spec.rb,3.22389
length_spec.rb,3.91202
lest_spec.rb,3.52636
logging_spec.rb,3.91197
lookup_fixture_spec.rb,6.52649
lookup_spec.rb,7.35997
lstrip_spec.rb,3.4012
map_spec.rb,0.0
match_spec.rb,4.06512
max_spec.rb,4.68787
min_spec.rb,4.68787
module_directory_spec.rb,3.7612
new_spec.rb,6.26902
next_spec.rb,4.5326
reduce_spec.rb,0.0
regsubst_spec.rb,4.59027
require_spec.rb,4.42634
return_spec.rb,4.65396
reverse_each_spec.rb,4.56661
round_spec.rb,3.71357
rstrip_spec.rb,3.4012
scanf_spec.rb,3.31949
shared.rb,4.53184
size_spec.rb,3.91202
slice_spec.rb,0.0
sort_spec.rb,4.36945
split_spec.rb,3.94414
step_spec.rb,4.59244
strftime_spec.rb,4.9566
strip_spec.rb,3.4012
then_spec.rb,3.68888
tree_each_spec.rb,5.77654
type_spec.rb,3.55535
unique_spec.rb,4.70953
unwrap_spec.rb,3.3673
upcase_spec.rb,3.36327
values_spec.rb,3.4012
versioncmp_spec.rb,3.52636
with_spec.rb,3.25511
config_spec.rb,0.0
module_loading_spec.rb,3.61051
key_spec.rb,3.71357
rb_tree_map_spec.rb,0.0
relationship_graph_spec.rb,0.0
sequential_prioritizer_spec.rb,3.46574
simple_graph_spec.rb,0.0
scope_spec.rb,0.0
direct_file_server_spec.rb,0.0
envelope_spec.rb,0.0
exec_spec.rb,0.0
face_spec.rb,0.0
file_server_spec.rb,0.0
hiera_spec.rb,2.61563
indirection_spec.rb,0.0
json_spec.rb,5.18474
memory_spec.rb,0.0
msgpack_spec.rb,5.23434
none_spec.rb,3.49651
plain_spec.rb,0.0
request_spec.rb,0.0
rest_spec.rb,0.0
ssl_file_spec.rb,0.0
store_configs_spec.rb,2.07944
terminus_spec.rb,0.0
yaml_spec.rb,0.0
compiler_spec.rb,0.0
json_spec.rb,4.08055
msgpack_spec.rb,2.48491
rest_spec.rb,0.0
store_configs_spec.rb,2.83321
yaml_spec.rb,0.0
file_spec.rb,0.0
rest_spec.rb,0.0
file_spec.rb,0.0
rest_spec.rb,0.0
hiera_spec.rb,1.94591
none_spec.rb,3.3322
facter_spec.rb,0.0
network_device_spec.rb,4.05329
rest_spec.rb,3.74505
store_configs_spec.rb,2.83321
yaml_spec.rb,0.0
file_spec.rb,0.0
rest_spec.rb,0.0
selector_spec.rb,3.3673
file_server_spec.rb,0.0
file_spec.rb,0.0
rest_spec.rb,0.0
selector_spec.rb,2.30259
file_server_spec.rb,0.0
file_spec.rb,0.0
rest_spec.rb,0.0
selector_spec.rb,2.3979
file_spec.rb,0.0
exec_spec.rb,0.0
memory_spec.rb,0.0
msgpack_spec.rb,3.17805
plain_spec.rb,0.0
rest_spec.rb,0.0
store_configs_spec.rb,2.75167
yaml_spec.rb,0.0
msgpack_spec.rb,3.3322
processor_spec.rb,0.0
rest_spec.rb,0.0
yaml_spec.rb,2.9915
ral_spec.rb,0.0
store_configs_spec.rb,2.91249
local_spec.rb,2.3979
rest_spec.rb,0.0
action_builder_spec.rb,0.0
action_manager_spec.rb,0.0
action_spec.rb,0.0
documentation_spec.rb,3.33577
face_collection_spec.rb,0.0
option_builder_spec.rb,4.19643
option_spec.rb,0.0
application_spec.rb,0.0
installed_modules_spec.rb,3.89182
install_directory_spec.rb,4.07026
metadata_spec.rb,5.43567
tar_spec.rb,3.30878
checksummer_spec.rb,4.46392
installer_spec.rb,5.63525
searcher_spec.rb,3.33197
uninstaller_spec.rb,4.7992
unpacker_spec.rb,3.98233
upgrader_spec.rb,5.53415
gnu_spec.rb,2.87165
mini_spec.rb,4.27057
authconfig_spec.rb,0.0
authorization_spec.rb,3.87822
authstore_spec.rb,0.0
auth_config_parser_spec.rb,4.75033
formats_spec.rb,0.0
format_handler_spec.rb,0.0
format_spec.rb,0.0
format_support_spec.rb,5.2933
http_pool_spec.rb,0.0
http_spec.rb,2.30259
resolver_spec.rb,5.54479
rights_spec.rb,0.0
api_spec.rb,4.23104
compression_spec.rb,0.0
connection_spec.rb,5.42697
error_spec.rb,3.4012
factory_spec.rb,4.42524
handler_spec.rb,0.0
nocache_pool_spec.rb,0.0
pool_spec.rb,5.06452
request_spec.rb,4.52404
response_spec.rb,4.36752
route_spec.rb,4.16048
session_spec.rb,3.7612
site_spec.rb,4.33037
indirected_routes_spec.rb,0.0
v3_spec.rb,0.0
authorization_spec.rb,0.0
environments_spec.rb,0.0
environment_spec.rb,4.98056
environment_spec.rb,0.0
facts_spec.rb,0.0
selinux_spec.rb,0.0
boolean_spec.rb,3.35247
package_options_spec.rb,3.78419
path_spec.rb,3.17805
value_collection_spec.rb,0.0
value_spec.rb,0.0
compiler_spec.rb,0.0
environment_compiler_spec.rb,0.0
files_spec.rb,0.0
functions_spec.rb,0.0
relationship_spec.rb,0.0
resource_spec.rb,0.0
scope_spec.rb,0.0
templatewrapper_spec.rb,0.0
type_loader_spec.rb,0.0
block_expression_spec.rb,4.15835
leaf_spec.rb,0.0
create_resources_spec.rb,5.2657
digest_spec.rb,3.13549
fail_spec.rb,2.84648
file_spec.rb,4.22904
fqdn_rand_spec.rb,0.0
generate_spec.rb,0.0
hiera_array_spec.rb,0.0
hiera_hash_spec.rb,0.0
hiera_include_spec.rb,0.0
hiera_spec.rb,0.0
inline_template_spec.rb,0.0
lookup_spec.rb,2.13833
realize_spec.rb,0.0
regsubst_spec.rb,0.0
scanf_spec.rb,3.09104
shellquote_spec.rb,0.0
split_spec.rb,0.0
sprintf_spec.rb,0.0
tagged_spec.rb,3.48559
tag_spec.rb,0.0
template_spec.rb,0.0
versioncmp_spec.rb,0.0
param_spec.rb,2.99707
adaptable_spec.rb,4.68326
benchmark_spec.rb,4.31392
containment_spec.rb,0.0
factory_rspec_helper.rb,3.96331
factory_spec.rb,0.0
issues_spec.rb,0.0
label_provider_spec.rb,0.0
merge_strategy_spec.rb,2.89037
migration_spec.rb,3.76873
pn_spec.rb,4.73494
puppet_stack_spec.rb,4.30989
utils_spec.rb,3.97124
validation_spec.rb,4.18965
visitor_spec.rb,4.26563
access_ops_spec.rb,5.82015
arithmetic_ops_spec.rb,5.29984
basic_expressions_spec.rb,4.55702
collections_ops_spec.rb,4.69135
comparison_ops_spec.rb,5.42282
conditionals_spec.rb,5.02814
evaluating_parser_spec.rb,6.79825
evaluator_rspec_helper.rb,4.15113
json_strict_literal_evaluator_spec.rb,3.92309
literal_evaluator_spec.rb,3.7612
logical_ops_spec.rb,4.49981
runtime3_converter_spec.rb,4.93454
string_interpolation_spec.rb,3.78419
variables_spec.rb,4.14313
dependency_loader_spec.rb,4.54175
environment_loader_spec.rb,5.14749
loaders_spec.rb,6.06519
loader_paths_spec.rb,3.47689
loader_spec.rb,5.81914
module_loaders_spec.rb,4.8946
static_loader_spec.rb,3.48094
context_spec.rb,5.44792
interpolation_spec.rb,0.0
lookup_spec.rb,5.22118
model_spec.rb,0.0
pn_transformer_spec.rb,3.97029
epp_parser_spec.rb,4.51134
evaluating_parser_spec.rb,0.0
lexer2_spec.rb,6.32285
locator_spec.rb,0.0
parser_rspec_helper.rb,0.0
parser_spec.rb,5.04789
parse_application_spec.rb,3.17805
parse_basic_expressions_spec.rb,0.0
parse_calls_spec.rb,0.0
parse_capabilities_spec.rb,3.19315
parse_conditionals_spec.rb,0.0
parse_containers_spec.rb,0.0
parse_functions_spec.rb,2.94444
parse_heredoc_spec.rb,4.86832
parse_lambda_spec.rb,2.94444
parse_plan_spec.rb,3.68701
parse_resource_spec.rb,0.0
parse_site_spec.rb,3.58239
parsing_typed_parameters_spec.rb,0.0
pn_parser_spec.rb,4.61512
resource_type_impl_spec.rb,4.64047
packer_spec.rb,4.74304
serialization_spec.rb,5.70865
to_from_hr_spec.rb,6.23388
to_stringified_spec.rb,5.02093
timespan_spec.rb,4.52082
timestamp_spec.rb,2.56495
class_loader_spec.rb,2.30259
deferred_spec.rb,4.46591
enumeration_spec.rb,3.69022
error_spec.rb,5.17199
iterable_spec.rb,5.36528
p_binary_type_spec.rb,5.15141
p_init_type_spec.rb,5.62227
p_object_type_spec.rb,7.00941
p_sem_ver_type_spec.rb,5.39674
p_sensitive_type_spec.rb,4.88084
p_timespan_type_spec.rb,5.45606
p_timestamp_type_spec.rb,5.41193
p_type_set_type_spec.rb,6.19823
p_uri_type_spec.rb,5.21598
recursion_guard_spec.rb,4.38354
ruby_generator_spec.rb,6.16848
string_converter_spec.rb,6.76077
task_spec.rb,5.53186
types_spec.rb,6.04522
type_acceptor_spec.rb,4.57189
type_asserter_spec.rb,3.7612
type_calculator_spec.rb,7.15097
type_factory_spec.rb,5.19203
type_formatter_spec.rb,0.0
type_mismatch_describer_spec.rb,5.14222
type_parser_spec.rb,5.42888
validator_spec.rb,6.05052
boolean_spec.rb,3.17805
ensure_spec.rb,0.0
keyvalue_spec.rb,0.0
list_spec.rb,0.0
ordered_list_spec.rb,0.0
aix_object_spec.rb,6.69084
command_spec.rb,0.0
exec_spec.rb,3.55535
ldap_spec.rb,0.0
nameservice_spec.rb,5.76869
parsedfile_spec.rb,0.0
README.markdown,0.0
posix_spec.rb,5.02307
shell_spec.rb,3.48183
windows_spec.rb,4.42957
posix_spec.rb,5.44076
windows_spec.rb,4.7635
aix_spec.rb,4.02535
directoryservice_spec.rb,3.4545
groupadd_spec.rb,0.0
ldap_spec.rb,0.0
pw_spec.rb,4.29046
windows_adsi_spec.rb,5.11636
directoryservice_spec.rb,4.5958
aix_spec.rb,0.0
appdmg_spec.rb,3.60564
aptitude_spec.rb,3.5294
aptrpm_spec.rb,3.55519
apt_spec.rb,0.0
base_spec.rb,2.89037
dnf_spec.rb,3.42949
dpkg_spec.rb,0.0
freebsd_spec.rb,3.83951
gem_spec.rb,0.0
hpux_spec.rb,0.0
macports_spec.rb,4.68045
nim_spec.rb,0.0
openbsd_spec.rb,5.57067
opkg_spec.rb,4.90456
pacman_spec.rb,5.62267
pip3_spec.rb,2.68595
pip_spec.rb,5.34624
pkgdmg_spec.rb,0.0
pkgin_spec.rb,4.86677
pkgng_spec.rb,5.06178
pkgutil_spec.rb,5.00668
pkg_spec.rb,0.0
portage_spec.rb,4.84174
puppet_gem_spec.rb,4.07274
rpm_spec.rb,6.04977
sun_spec.rb,4.50656
tdnf_spec.rb,2.89037
up2date_spec.rb,3.06253
urpmi_spec.rb,0.0
windows_spec.rb,5.15591
yum_spec.rb,4.01168
zypper_spec.rb,0.0
exe_package_spec.rb,4.56358
msi_package_spec.rb,4.72739
package_spec.rb,5.0227
base_spec.rb,4.40979
bsd_spec.rb,4.70588
daemontools_spec.rb,0.0
debian_spec.rb,0.0
freebsd_spec.rb,4.16953
gentoo_spec.rb,5.20392
init_spec.rb,0.0
launchd_spec.rb,0.0
openbsd_spec.rb,4.86161
openrc_spec.rb,5.10741
openwrt_spec.rb,4.6346
rcng_spec.rb,3.57263
redhat_spec.rb,0.0
runit_spec.rb,0.0
smf_spec.rb,4.9861
src_spec.rb,0.0
systemd_spec.rb,5.322
upstart_spec.rb,0.0
windows_spec.rb,4.82163
aix_spec.rb,4.92877
directoryservice_spec.rb,6.74407
hpux_spec.rb,0.0
ldap_spec.rb,0.0
openbsd_spec.rb,4.16377
pw_spec.rb,5.03071
useradd_spec.rb,0.0
user_role_add_spec.rb,0.0
windows_adsi_spec.rb,4.96858
http_spec.rb,0.0
store_spec.rb,3.58755
capability_finder_spec.rb,4.60621
catalog_spec.rb,0.0
status_spec.rb,0.0
type_collection_spec.rb,0.0
type_spec.rb,0.0
client_spec.rb,4.25426
route_spec.rb,0.0
job_spec.rb,4.3519
scheduler_spec.rb,4.40311
splay_job_spec.rb,3.55535
array_setting_spec.rb,3.66356
autosign_setting_spec.rb,4.44444
certificate_revocation_setting_spec.rb,3.61092
config_file_spec.rb,4.62157
directory_setting_spec.rb,0.0
duration_setting_spec.rb,3.72207
enum_setting_spec.rb,3.29584
environment_conf_spec.rb,4.43522
file_setting_spec.rb,0.0
ini_file_spec.rb,5.94458
path_setting_spec.rb,0.0
priority_setting_spec.rb,4.18965
string_setting_spec.rb,0.0
terminus_setting_spec.rb,3.3322
value_translator_spec.rb,4.34381
base_spec.rb,0.0
certificate_request_attributes_spec.rb,4.16754
certificate_request_spec.rb,0.0
certificate_spec.rb,0.0
digest_spec.rb,3.55535
host_spec.rb,0.0
key_spec.rb,0.0
oids_spec.rb,3.78078
validator_spec.rb,0.0
additional_resource_generator_spec.rb,5.79748
event_manager_spec.rb,0.0
event_spec.rb,0.0
persistence_spec.rb,5.255
report_spec.rb,0.0
resource_harness_spec.rb,0.0
component_spec.rb,0.0
exec_spec.rb,0.0
filebucket_spec.rb,0.0
file_spec.rb,0.0
group_spec.rb,0.0
noop_metaparam_spec.rb,0.0
package_spec.rb,0.0
README.markdown,0.0
resources_spec.rb,0.0
schedule_spec.rb,0.0
service_spec.rb,0.0
stage_spec.rb,0.0
tidy_spec.rb,0.0
user_spec.rb,0.0
whit_spec.rb,1.88916
checksum_spec.rb,0.0
checksum_value_spec.rb,5.51542
content_spec.rb,0.0
ctime_spec.rb,0.0
ensure_spec.rb,0.0
group_spec.rb,0.0
mode_spec.rb,5.03106
mtime_spec.rb,0.0
owner_spec.rb,0.0
selinux_spec.rb,0.0
source_spec.rb,0.0
type_spec.rb,0.0
package_settings_spec.rb,4.90527
at_fork_spec.rb,5.01064
autoload_spec.rb,0.0
backups_spec.rb,0.0
character_encoding_spec.rb,4.86701
checksums_spec.rb,0.0
colors_spec.rb,3.71357
command_line_spec.rb,0.0
constant_inflector_spec.rb,0.0
diff_spec.rb,3.33759
docs_spec.rb,4.54972
errors_spec.rb,0.0
execution_spec.rb,6.19729
execution_stub_spec.rb,3.37919
feature_spec.rb,0.0
filetype_spec.rb,0.0
http_proxy_spec.rb,5.47677
inifile_spec.rb,6.06608
json_lockfile_spec.rb,0.0
lockfile_spec.rb,4.3125
logging_spec.rb,0.0
log_spec.rb,0.0
metric_spec.rb,0.0
monkey_patches_spec.rb,0.0
multi_match_spec.rb,3.27256
network_device_spec.rb,3.74567
package_spec.rb,0.0
pidlock_spec.rb,5.04902
plist_spec.rb,4.57756
posix_spec.rb,0.0
profiler_spec.rb,3.68344
rdoc_spec.rb,0.0
reference_spec.rb,3.41474
resource_template_spec.rb,0.0
retry_action_spec.rb,0.0
rubygems_spec.rb,3.52024
run_mode_spec.rb,5.33573
selinux_spec.rb,0.0
splayer_spec.rb,3.80666
ssl_spec.rb,4.07712
storage_spec.rb,0.0
suidmanager_spec.rb,5.13931
symbolic_file_mode_spec.rb,5.19296
tagging_spec.rb,0.0
tag_set_spec.rb,3.70873
terminal_spec.rb,3.73767
user_attr_spec.rb,0.0
warnings_spec.rb,0.0
watched_file_spec.rb,0.0
watcher_spec.rb,4.02535
yaml_spec.rb,4.81517
puppet_option_parser_spec.rb,4.45529
connection_spec.rb,0.0
generator_spec.rb,0.0
manager_spec.rb,0.0
destinations_spec.rb,0.0
config_spec.rb,4.02415
base_spec.rb,3.61956
aggregate_spec.rb,3.93183
around_profiler_spec.rb,0.0
logging_spec.rb,3.86607
object_counts_spec.rb,2.45831
wall_clock_spec.rb,0.0
periodic_watcher_spec.rb,3.95124
access_control_entry_spec.rb,4.20469
access_control_list_spec.rb,4.79654
adsi_spec.rb,0.0
api_types_spec.rb,4.3146
eventlog_spec.rb,4.81218
file_spec.rb,4.47306
root_certs_spec.rb,2.67012
security_descriptor_spec.rb,4.76217
service_spec.rb,5.90455
sid_spec.rb,5.1105
string_spec.rb,3.73797
benchmark.rake,4.67476
cfpropertylist.rake,2.70805
ci.rake,2.67012
generate_ast_model.rake,4.20133
manpages.rake,0.0
memwalk.rake,5.26589
parallel.rake,5.79172
parser.rake,2.83899
yard.rake,3.96005
binary_search_specs.rb,3.10797
dev-puppet-master,3.01495
README_UTIL.md,4.31271
rspec_grouper,4.51769
rspec_runner,3.97439
method_signature.erb,3.21888
setup.rb,3.61092
item_summary.erb,3.85015
